Split ID,train %,RMSE_test,MRE_test,RMSE_elements,MRE_elements
7.0,55.0,0.17980376360558192,70.77456806923476,0.899283600943054,122.09226869374196
7.0,60.0,0.2857278672528664,70.00388393842861,0.7720465769415443,189.40036218021032
7.0,65.0,0.18972261500082155,58.354358232925776,0.991908070454162,108.15126156434178
7.0,70.0,0.15216250763324649,57.49157954624298,1.0881161578212202,129.66645870545793
7.0,75.0,0.20646013474925634,59.4662496117877,0.9618047230635113,142.1376271321357
7.0,80.0,0.17248480205417407,56.392867320564434,0.8932399013827624,130.39189768785798
7.0,85.0,0.24890795120045456,56.383140128929874,0.8841109424748792,132.6843221040061
7.0,90.0,0.15730327806338285,58.91924023261272,0.8697640462780295,116.9721885036467
7.0,95.0,0.18793258204607202,55.7037733373384,0.8247365719117565,134.53216186173339
7.0,100.0,0.15857711942453936,55.161855919333256,0.7996481061987294,117.84995564100036
8.0,10.0,0.8036014366616115,98.28631171326556,1.0912595341252844,1129.089172614982
8.0,15.0,0.6564481062693294,111.98589275289083,0.948037068415948,230.39058721603632
8.0,20.0,0.8565820498567619,111.63844043987986,1.360435971006222,118.91462544270942
8.0,25.0,0.8293243246193724,86.03155834792608,1.0721968320449549,159.99367849807717
8.0,30.0,0.4485074911983776,78.3486774393671,0.8698638677334272,294.3376319224643
8.0,35.0,0.9254205163754933,100.49502605117625,1.2572428542087972,132.67688101041045
8.0,40.0,0.775984764512764,118.32247612057152,1.1889622470929602,169.3678894531309
8.0,45.0,0.5893586484212057,74.7464809180836,0.9064931927347061,166.85240854832242
8.0,50.0,0.5148679234095928,95.39600400410166,1.112900039573641,179.19366485593008
8.0,55.0,0.5451128754854033,71.40710515493438,0.8430981780020205,116.5346310819611
8.0,60.0,0.6335567612705614,83.93372459854939,0.9685918852669754,105.58913266075704
8.0,65.0,0.4957467010540886,85.97176642674229,0.8590475143768661,115.36281300201198
8.0,70.0,0.5393513158967952,92.75047906203046,0.9207938188302992,118.62652068529265
8.0,75.0,0.41550047105568294,65.88358493444493,0.8999907176282258,144.99109808034996
8.0,80.0,0.7843983078720175,82.00150572679846,0.9449227044154049,120.61581339139457
8.0,85.0,0.48444353701421133,91.89860201102032,0.8772695733363565,133.85258711985068
8.0,90.0,0.454152531184139,43.95170307313933,0.853819501752419,120.51145165354187
8.0,95.0,0.4386038893436734,75.81591476712018,0.820783294284288,103.6900317578453
8.0,100.0,0.47652939020447893,72.74348676549704,0.8534337152501852,123.052666406808
9.0,10.0,0.8993713011527678,129.84935041024298,1.4590319346280587,1570.6878801372673
9.0,15.0,0.7346041187948168,96.74606463184932,0.9571756208620018,214.25942555046797
9.0,20.0,0.7172794710131226,120.63594917869455,1.1616789907608482,429.6225014855972
9.0,25.0,0.7211302857226383,92.40819293683155,1.3676115984736996,1195.3014367459887
9.0,30.0,0.7743652577595059,73.08670627408864,1.124359897010298,295.008308561117
9.0,35.0,0.5773742660219033,75.38352681872884,1.1419327683271665,221.96028113472735
9.0,40.0,0.5367346908437084,66.48079611709205,1.1633551732378622,177.79138934701922
9.0,45.0,0.7883963531827006,71.08721409705302,1.1242972180473545,358.6674640639781
9.0,50.0,0.6364431842510125,57.75009973915494,1.1463316623649655,127.11046908288293
9.0,55.0,0.6341484204509066,66.19992022520996,1.2774589722715395,156.23251306719126
9.0,60.0,0.4167148831349702,55.96637299962137,0.855439738287705,112.75687755332753
9.0,65.0,0.3653655940691963,55.280901188466686,0.9551476577636608,140.03687068933021
9.0,70.0,0.5508346639968946,54.191712341128934,1.1332489213661932,151.79728143861922
9.0,75.0,0.40109680610001386,52.22393323146888,1.0508361437831482,140.02072067003147
9.0,80.0,0.39336551533445946,49.09189628389542,0.9092069878678816,161.52527907076563
9.0,85.0,0.3441198550731346,46.16611447248842,1.0582976377493831,162.5717844857552
9.0,90.0,0.454616310324774,49.00156249819109,1.0707891002802656,151.9912366302617
9.0,95.0,0.3280707706258848,50.66901091430599,0.8959167648347264,179.66209435010836
9.0,100.0,0.35242188347798376,47.130246669324,0.93235384033882,145.73488350396002
10.0,10.0,0.6670329976196417,158.10296334553678,0.8054227843731141,221.35968638776188
10.0,15.0,1.1522754163573987,227.73906230244657,0.8454220091625653,571.1273344586075
10.0,20.0,0.2502324361802553,96.54478946328808,1.0289552437537393,254.6666786625749
10.0,25.0,0.565233079986312,86.02427429730902,1.1404021755577105,245.52812629896684
10.0,30.0,0.4926303383369303,85.2388092298823,1.0706193877944572,130.44052816233147
10.0,35.0,0.35702736580161165,68.34192527643293,0.9497315779548227,143.68126948721869
10.0,40.0,0.3619884288081189,102.39100835777676,0.9682073142362825,197.7489939644987
10.0,45.0,0.2818482050665259,77.83464071150642,0.9236456308547347,108.75572076322699
10.0,50.0,0.29574518731124133,55.99362460996005,1.0728209060971925,106.7097929754944
10.0,55.0,0.231979066056093,81.42066897808381,1.0435369877336618,337.646314882579
10.0,60.0,0.26599118598009985,59.7514763836229,0.9744649986831602,258.33602413413087
10.0,65.0,0.30590233487869045,63.4260847280387,0.8166196243278611,125.86418587313744
10.0,70.0,0.19364634145559725,62.658529024936556,0.9907525104491259,152.87137729852125
10.0,75.0,0.2824721425219251,59.95813091273612,0.9251096369100739,157.8660229616364
10.0,80.0,0.22621757610352544,67.1920922772658,1.0876318894415737,128.82934659159218
10.0,85.0,0.1603850558657637,55.3012337603712,0.8378979982945852,134.10189994590635
10.0,90.0,0.15713633863380075,56.4026053720844,0.9018076974496222,158.48791615737065
10.0,95.0,0.17378302366497697,54.55170135528691,0.8239370529966327,136.49874359284968
10.0,100.0,0.1457328468689172,56.187089619155635,0.9109534045724931,143.86310743206286
11.0,10.0,0.48314247323765896,201.6527616682866,1.0686034236451767,260.0363975581806
11.0,15.0,0.7999781578998882,288.9583984462729,0.8815365057995946,351.302505100097
11.0,20.0,0.8161143061390848,181.24380669105724,0.9362103293466983,119.45171007460698
11.0,25.0,0.42896436998766,159.46950627162332,1.1977998832865795,175.63365368632762
11.0,30.0,0.5859200667763064,157.46482786508543,0.9888833108768594,278.50580703720135
11.0,35.0,0.8642549687669169,162.56891442779002,1.176668140309107,159.5271543240207
11.0,40.0,0.41320377459869634,139.33055164653115,1.1535503172389836,246.7922549240546
11.0,45.0,0.4839352959921993,196.81157847411015,1.1479961107291121,163.16630703541892
11.0,50.0,0.6390015285463583,145.62421153382772,1.18604232363963,287.16901273503464
11.0,55.0,0.2485823743430853,145.07093864700786,0.8446545561375571,125.58328889831806
11.0,60.0,0.48117125471017863,166.03347139818305,1.0200860261280695,152.28470763985055
11.0,65.0,0.26499788215239173,133.2592725811737,1.0817187224702371,122.24438840744583
11.0,70.0,0.23795290859683027,125.429202040314,1.073771265252575,160.26120872181238
11.0,75.0,0.2396146943445313,124.4049245533494,0.8456254352622882,138.07435783609859
11.0,80.0,0.2637032003003886,174.0826095819841,0.7717694952286939,108.73748791716756
11.0,85.0,0.20270928542723926,122.92074415375954,0.9584292977779657,129.6416561280125
11.0,90.0,0.20487797814599873,122.87631240631552,0.8725192059693868,144.66519836895722
11.0,95.0,0.19707648187862833,125.93490561902485,0.9284258201407095,146.18387384934803
11.0,100.0,0.19965854271632516,105.67243883694161,0.8784819275078768,127.46484100454633
12.0,10.0,0.8890345884170143,114.87348580874013,0.8565327545368593,287.4594224505387
12.0,15.0,0.9254227015133323,88.36729437978536,1.1230206871723334,182.07826224408376
12.0,20.0,0.66453815844883,87.25382410998249,0.9866764983728135,119.09735165142901
12.0,25.0,0.6593029523874885,102.22011404998779,0.844137786050987,244.24399786744144
12.0,30.0,0.7562183907932036,78.2241989259921,1.0787495734883643,131.09315030655085
12.0,35.0,0.594111064491839,74.1876589135425,0.9667237378023517,151.14389411639016
12.0,40.0,0.5962722621616497,61.38022593279093,0.9937402114869106,123.65480116524458
12.0,45.0,0.5412207289699981,79.2939316148719,0.8304032595583365,130.31948617954276
12.0,50.0,0.5704781354720996,70.15266826706603,1.0089213550410343,121.5810653448104
12.0,55.0,0.46149563099785595,61.202106474095594,0.968262745919593,161.00683424203262
12.0,60.0,0.5237330802135004,58.581940817784954,0.9010428562302137,120.39181930805358
12.0,65.0,0.49221844857471964,74.89190466016777,1.0145392403105438,125.31178672286256
12.0,70.0,0.42474354920900104,59.56644348208216,0.7953340785140888,170.71394708111885
12.0,75.0,0.34020593555858536,60.03465006015863,0.887079930295608,135.92768654434985
12.0,80.0,0.4555652831523971,65.36276294535435,0.8172795730365715,147.03147012494622
12.0,85.0,0.33522597419247707,58.43550337347142,1.005393252312987,122.41240724914842
12.0,90.0,0.3375899028391329,58.841037646594216,0.9236090537398797,120.91281423694554
12.0,95.0,0.35374123513108435,61.61496603617151,1.011975959999397,155.54636374210816
12.0,100.0,0.3349270586740436,55.215783509721575,0.8693638092173832,131.1904120480842
13.0,10.0,0.8302216346869138,174.0843779860232,1.1583089006607252,702.922024033719
13.0,15.0,0.9100051262929479,131.9706718771865,1.0318210686745248,332.14181607065
13.0,20.0,0.6812070094461593,140.063012783657,1.4593142688839185,1343.325759235702
13.0,25.0,0.641821609937235,100.42190631675957,1.0477502202056033,142.55524909197084
13.0,30.0,0.4989086556943858,84.058465274887,1.049757488134338,210.5751173615674
13.0,35.0,0.6507192042612634,80.20646639780135,0.9556286076697088,179.08172978402285
13.0,40.0,0.3409721724659976,88.88837776597684,1.052365223144613,280.23322850712503
13.0,45.0,0.4085325572487385,71.028504316323,1.0833268696812215,323.9150335659718
13.0,50.0,0.3172817142735502,64.22543896646563,0.9734397393101346,121.11019033431012
13.0,55.0,0.42722705692406404,61.775542164123635,1.1287933319811765,157.69101503863956
13.0,60.0,0.6986824074186937,62.37449829452187,1.2668349566808217,142.4378434868559
13.0,65.0,0.28486565703331584,72.33946629247284,0.930148145448891,154.36109586992677
13.0,70.0,0.3489115966125331,59.37400781229533,0.8843724112448283,127.51888566815387
13.0,75.0,0.4092094721456659,62.762235809795854,0.9146312950403148,117.88486919301647
13.0,80.0,0.3528123512474094,65.68354820602207,0.9667765679754866,156.2393930030763
13.0,85.0,0.35476567763545724,59.767250099898796,1.157967077215457,136.69011134543751
13.0,90.0,0.2520936697678597,60.95564245944005,1.012127940625584,128.61483904669063
13.0,95.0,0.2809246889144221,56.35112303536056,0.9740630816350824,141.19977846416333
13.0,100.0,0.22757969929791905,55.72717854538358,0.9141786124083825,151.74888518241178
14.0,10.0,0.7968767540411448,87.52080513761493,1.3361550305095897,213.44313646968575
14.0,15.0,0.7057887612805785,109.30565760162406,0.9731792616288735,177.18494493910714
14.0,20.0,0.8166975553685618,97.90851686210365,1.2645546437959478,260.04052902821024
14.0,25.0,1.144909237536536,106.77047553202976,1.15005796091487,204.80070112508852
14.0,30.0,0.7152474000289313,86.08609591898495,1.255881069731464,142.4035378032728
14.0,35.0,0.5706285724840735,97.26222367716332,1.1239155738045716,175.97266779214348
14.0,40.0,0.6196108935282991,77.31326593661666,1.0303414989732407,175.90690484475112
14.0,45.0,0.4672628640593784,71.26076461433844,0.9874111286980484,156.36293024062533
14.0,50.0,0.6247547561684009,83.26999945053312,1.1523234558955684,176.74953262434147
14.0,55.0,0.36859442768310396,74.260860461658,0.9727983959415047,139.56725226194638
14.0,60.0,0.4686475841710519,63.560231515285864,0.9842291453751582,163.77797316547915
14.0,65.0,0.49525660774159136,67.28372607181863,0.8204126969040613,150.34466999933565
14.0,70.0,0.6331012580737851,67.56854483452499,1.1695889098142622,147.51679230971803
14.0,75.0,0.5663154144201759,66.23538559053058,1.019426112714557,162.06083299468253
14.0,80.0,0.44811170788812266,66.38870754473398,1.0372475486283614,173.11281477632787
14.0,85.0,0.34456738887954946,68.2684564215081,0.9863572233441298,140.59387357915065
14.0,90.0,0.3513395361433842,67.43216192447443,0.8994502165169556,131.29577091134837
14.0,95.0,0.3786298117046073,58.173376492739635,1.024052265947019,197.35466647526488
14.0,100.0,0.32216661928027435,60.56979016768572,0.934369961649948,144.71286619672992
15.0,10.0,0.5753684388682071,168.1276147955658,0.9913654206245417,819.443704535996
15.0,15.0,0.4210577970585685,98.15635908001282,0.8922945833701329,186.7259310932576
15.0,20.0,0.8300326111883272,141.90406677771236,1.0059197945993903,503.9251824287236
15.0,25.0,0.5974357612622159,114.92090988204987,1.0926492892898287,473.22167003234654
15.0,30.0,0.6972961564988517,102.68365026438016,1.0613484358171719,525.6158764307684
15.0,35.0,0.5147084112524529,90.69663489009838,1.039343239453094,139.01172068611052
15.0,40.0,0.3075028276508555,91.22459134179562,0.9019913165769704,156.14665052621345
15.0,45.0,0.30789737341352086,87.60345676691428,0.9627868760908784,294.0971182052666
15.0,50.0,0.2918293894756336,75.27066458750862,1.198304770881378,153.81233544211636
15.0,55.0,0.29689290087117304,62.874023645671905,0.9674504683535708,126.78312881546731
15.0,60.0,0.26459228475545993,86.42295370641315,1.0587609594400038,175.6461248170288
15.0,65.0,0.315898442211365,69.83669438020169,0.9762135830539568,172.36653683580732
15.0,70.0,0.26730206182604305,71.12190838086828,1.0908895634910187,159.1110509954319
15.0,75.0,0.24263396194042555,74.19181403380104,0.8852680870465556,236.58362592756143
15.0,80.0,0.24174922443180275,68.69885306218144,0.8572434747394827,107.39038726883663
15.0,85.0,0.20338916802954082,76.76979571567541,0.9771751305682808,195.13889959481202
15.0,90.0,0.18465515790145343,65.46539623840394,0.9434224997153708,145.69731545998962
15.0,95.0,0.1882334269545845,61.86200930096428,0.815300311585496,125.50875278381405
15.0,100.0,0.17908428791927655,62.783026127042774,0.8607848183680278,138.39676798681546
16.0,10.0,0.7631204499311164,114.59679152357342,1.152028195634252,1067.6109157845028
16.0,15.0,1.2539265290630577,92.30772574954169,0.7885771149754445,209.7609108032589
16.0,20.0,0.9679760421537894,93.5618062288982,1.035637837298651,289.39868730346427
16.0,25.0,0.8322252996167425,84.34109385789746,1.03876464103351,153.9524950560309
16.0,30.0,0.5953709051735296,76.62950697755483,1.066414851980562,189.6519136313065
16.0,35.0,0.6702439189993648,76.19137303547741,1.1605218549240655,1072.0986172601163
16.0,40.0,0.8361448540830522,85.06282633340636,1.137478126737917,143.57176224647318
16.0,45.0,0.6823857036075982,67.54423422107439,0.884608379890256,203.82063502602733
16.0,50.0,0.6345338409658696,73.21585872751993,0.7776164894718642,104.95476978565938
16.0,55.0,0.7719144015030883,58.04275741240885,0.9707685211085341,141.973156243752
16.0,60.0,0.7663154326287969,65.24406825495495,0.8641152516164384,153.99366866840134
16.0,65.0,0.6987151739254792,57.771820711974904,1.0608758445337616,111.85774820235163
16.0,70.0,0.6903690784120184,51.88261515679611,0.8554408061485651,133.25810695186064
16.0,75.0,0.698877652968481,52.8763331133977,0.9408361642151796,139.81461772728306
16.0,80.0,0.7420537296586472,67.66651205296363,0.7698109806340727,124.4118051794012
16.0,85.0,0.7466911390029076,57.01253109987034,0.7760509929495156,117.36546509091731
16.0,90.0,0.7720089722274524,55.14620605741685,0.808616599694195,121.8435290246829
16.0,95.0,0.7693661545659426,51.21368644489793,0.7945882749487053,143.96312131301212
16.0,100.0,0.7197958549109864,53.84562288796289,0.7785223785079691,144.80152721059392
17.0,10.0,1.5098959862314993,268.6734338399202,0.9145202525971742,374.98012128354804
17.0,15.0,1.514459374500669,230.4776882179306,1.2240684689512489,336.40871325181524
17.0,20.0,1.1464379012992265,245.25525936347512,0.888068839663356,481.21527144458776
17.0,25.0,1.0539986719904766,189.08178709363463,1.0627275523767676,280.32175378653284
17.0,30.0,1.3245261919188391,176.3471535402109,1.0732315920208033,150.80007614385275
17.0,35.0,1.3333698121251445,213.57129836750957,1.08586953976912,147.5542176031492
17.0,40.0,1.2985431220618235,242.40072741246894,1.0681312709400888,167.47001322110822
17.0,45.0,1.373725482077079,151.77750093317243,0.9362452245287749,141.65160921413283
17.0,50.0,1.1942761963303379,196.73357378587426,0.9881302067691412,119.715215455351
17.0,55.0,1.1119093893617094,211.36600530034886,1.0732476317482482,711.1215413036559
17.0,60.0,1.2458049949552372,191.16768838019684,0.9238155994635635,145.18251581003415
