514.27069	0.33885
514.28046	0.3378
514.29022	0.32326
514.29998	0.28845
514.30975	0.23735
514.31951	0.18424
514.32928	0.14071
514.33904	0.10914
514.3488	0.08712
514.35857	0.07169
514.36833	0.06059
514.3781	0.0523
514.38786	0.04593
514.39763	0.04094
514.40739	0.037
514.41715	0.03386
514.42692	0.03139
514.43668	0.02945
514.44645	0.02798
514.45621	0.02684
514.46597	0.02592
514.47574	0.02519
514.4855	0.02468
514.49527	0.02435
514.50503	0.02398
514.5148	0.02332
514.52456	0.0224
514.53432	0.02141
514.54409	0.02054
514.55385	0.01981
514.56362	0.01922
514.57338	0.01877
514.58314	0.01851
514.59291	0.01849
514.60267	0.01877
514.61244	0.01938
514.6222	0.02019
514.63197	0.02096
514.64173	0.02141
514.65149	0.02142
514.66126	0.02115
514.67102	0.02092
514.68079	0.02103
514.69055	0.02164
514.70031	0.02282
514.71008	0.02465
514.71984	0.02727
514.72961	0.03095
514.73937	0.03607
514.74914	0.04329
514.7589	0.05367
514.76866	0.06872
514.77843	0.09001
514.78819	0.11765
514.79796	0.14829
514.80772	0.17441
514.81748	0.18609
514.82725	0.17725
514.83701	0.15116
514.84678	0.11832
514.85654	0.08891
514.86631	0.06692
514.87607	0.05162
514.88583	0.04109
514.8956	0.03376
514.90536	0.02857
514.91513	0.02483
514.92489	0.02211
514.93465	0.02013
514.94442	0.0187
514.95418	0.01769
514.96395	0.01704
514.97371	0.0168
514.98348	0.01703
514.99324	0.01777
515.003	0.01897
515.01277	0.02041
515.02253	0.02191
515.0323	0.02365
515.04206	0.02629
515.05182	0.03059
515.06159	0.03665
515.07135	0.04288
515.08112	0.04629
515.09088	0.04483
515.10065	0.0393
515.11041	0.03256
515.12017	0.02703
515.12994	0.02347
515.1397	0.02178
515.14947	0.02171
515.15923	0.02314
515.16899	0.02578
515.17876	0.02863
515.18852	0.03003
515.19829	0.02888
515.20805	0.02561
515.21782	0.02169
515.22758	0.01832
515.23734	0.01582
515.24711	0.01406
515.25687	0.01282
515.26664	0.01193
515.2764	0.01127
515.28616	0.01074
515.29593	0.0103
515.30569	0.00991
515.31546	0.00956
515.32522	0.00924
515.33499	0.00896
515.34475	0.00873
515.35451	0.00856
515.36428	0.0085
515.37404	0.00856
515.38381	0.00879
515.39357	0.00909
515.40333	0.00925
515.4131	0.00905
515.42286	0.00845
515.43263	0.00766
515.44239	0.00692
515.45216	0.00636
515.46192	0.00595
515.47168	0.00566
515.48145	0.00545
515.49121	0.00532
515.50098	0.00523
515.51074	0.00515
515.5205	0.00507
515.53027	0.005
515.54003	0.00498
515.5498	0.00507
515.55956	0.00524
515.56933	0.00539
515.57909	0.00539
515.58885	0.00521
515.59862	0.00492
515.60838	0.00464
515.61815	0.00444
515.62791	0.00432
515.63768	0.00428
515.64744	0.00431
515.6572	0.0044
515.66697	0.00452
515.67673	0.00463
515.6865	0.00473
515.69626	0.00483
515.70602	0.00495
515.71579	0.00508
515.72555	0.00524
515.73532	0.00543
515.74508	0.00566
515.75485	0.00593
515.76461	0.00625
515.77437	0.00665
515.78414	0.00712
515.7939	0.00769
515.80367	0.00838
515.81343	0.00923
515.82319	0.01031
515.83296	0.01173
515.84272	0.01365
515.85249	0.01632
515.86225	0.02012
515.87202	0.02546
515.88178	0.03241
515.89154	0.03969
515.90131	0.04447
515.91107	0.04435
515.92084	0.03963
515.9306	0.033
515.94036	0.0271
515.95013	0.02289
515.95989	0.02016
515.96966	0.01851
515.97942	0.01755
515.98919	0.01704
515.99895	0.01678
516.00871	0.01672
516.01848	0.01685
516.02824	0.01717
516.03801	0.01771
516.04777	0.01845
516.05753	0.01942
516.0673	0.02062
516.07706	0.02209
516.08683	0.02389
516.09659	0.02607
516.10636	0.02875
516.11612	0.03206
516.12588	0.03617
516.13565	0.04139
516.14541	0.04821
516.15518	0.05742
516.16494	0.07019
516.1747	0.08837
516.18447	0.11466
516.19423	0.15248
516.204	0.20329
516.21376	0.25962
516.22353	0.30072
516.23329	0.30532
516.24305	0.27103
516.25282	0.21656
516.26258	0.1644
516.27235	0.12475
516.28211	0.09728
516.29187	0.07867
516.30164	0.06599
516.3114	0.05721
516.32117	0.05107
516.33093	0.04678
516.3407	0.04384
516.35046	0.04192
516.36022	0.04084
516.36999	0.04048
516.37975	0.0408
516.38952	0.0418
516.39928	0.04346
516.40904	0.04577
516.41881	0.04878
516.42857	0.05272
516.43834	0.05777
516.4481	0.06384
516.45787	0.07077
516.46763	0.07903
516.47739	0.08994
516.48716	0.10555
516.49692	0.12843
516.50669	0.16143
516.51645	0.20506
516.52621	0.25113
516.53598	0.28107
516.54574	0.27935
516.55551	0.24798
516.56527	0.20465
516.57504	0.16677
516.5848	0.14076
516.59456	0.12573
516.60433	0.11903
516.61409	0.11797
516.62386	0.1201
516.63362	0.12401
516.64338	0.12999
516.65315	0.13985
516.66291	0.15591
516.67268	0.18065
516.68244	0.21745
516.69221	0.27168
516.70197	0.35156
516.71173	0.46766
516.7215	0.62644
516.73126	0.81046
516.74103	0.9595
516.75079	1
516.76055	0.90925
516.77032	0.73656
516.78008	0.55755
516.78985	0.41519
516.79961	0.31418
516.80938	0.24495
516.81914	0.19758
516.8289	0.16505
516.83867	0.14295
516.84843	0.1287
516.8582	0.12092
516.86796	0.11874
516.87772	0.12093
516.88749	0.12529
516.89725	0.12935
516.90702	0.1317
516.91678	0.13157
516.92655	0.12731
516.93631	0.11737
516.94607	0.10277
516.95584	0.08721
516.9656	0.07412
516.97537	0.06451
516.98513	0.05786
516.99489	0.05336
517.00466	0.05043
517.01442	0.04869
517.02419	0.04795
517.03395	0.04814
517.04372	0.04928
517.05348	0.05152
517.06324	0.05513
517.07301	0.06054
517.08277	0.06845
517.09254	0.07999
517.1023	0.09696
517.11206	0.1221
517.12183	0.159
517.13159	0.21013
517.14136	0.27032
517.15112	0.31998
517.16089	0.33434
517.17065	0.30502
517.18041	0.2479
517.19018	0.18827
517.19994	0.14074
517.20971	0.10695
517.21947	0.08362
517.22924	0.06734
517.239	0.05571
517.24876	0.04718
517.25853	0.04077
517.26829	0.03585
517.27806	0.03197
517.28782	0.02887
517.29758	0.02633
517.30735	0.02424
517.31711	0.02255
517.32688	0.0212
517.33664	0.02021
517.34641	0.01952
517.35617	0.01902
517.36593	0.0185
517.3757	0.0177
517.38546	0.01657
517.39523	0.01527
517.40499	0.01402
517.41475	0.01295
517.42452	0.01206
517.43428	0.01131
517.44405	0.01067
517.45381	0.0101
517.46358	0.00959
517.47334	0.00912
517.4831	0.00869
517.49287	0.00828
517.50263	0.00791
517.5124	0.00756
517.52216	0.00724
517.53192	0.00694
517.54169	0.00667
517.55145	0.00642
517.56122	0.00619
517.57098	0.00596
517.58075	0.00573
517.59051	0.00552
517.60027	0.00533
517.61004	0.00518
517.6198	0.00506
517.62957	0.005
517.63933	0.00498
517.64909	0.00497
517.65886	0.00494
517.66862	0.00489
517.67839	0.0049
517.68815	0.00507
517.69792	0.00547
517.70768	0.00609
517.71744	0.00674
517.72721	0.00716
517.73697	0.0071
517.74674	0.00651
517.7565	0.00561
517.76626	0.00467
517.77603	0.0039
517.78579	0.00334
517.79556	0.00293
517.80532	0.0026
517.81509	0.00232
517.82485	0.00205
517.83461	0.00179
517.84438	0.00158
517.85414	0.00142
517.86391	0.00133
517.87367	0.00129
517.88343	0.00129
517.8932	0.00131
517.90296	0.00136
517.91273	0.00145
517.92249	0.0016
517.93226	0.00182
517.94202	0.00217
517.95178	0.00272
517.96155	0.00355
517.97131	0.00477
517.98108	0.00645
517.99084	0.00833
518.0006	0.00969
518.01037	0.00981
518.02013	0.0086
518.0299	0.0067
518.03966	0.00489
518.04943	0.00352
518.05919	0.00256
518.06895	0.00192
518.07872	0.00146
518.08848	0.00114
518.09825	9.03E-04
518.10801	7.38E-04
518.11777	6.27E-04
518.12754	5.62E-04
518.1373	5.47E-04
518.14707	5.66E-04
518.15683	5.97E-04
518.1666	6.20E-04
518.17636	6.39E-04
518.18612	6.77E-04
518.19589	7.31E-04
518.20565	7.99E-04
518.21542	8.87E-04
518.22518	9.95E-04
518.23494	0.00111
518.24471	0.00125
518.25447	0.00142
518.26424	0.00162
518.274	0.00186
518.28377	0.00213
518.29353	0.00244
518.30329	0.0028
518.31306	0.00323
518.32282	0.00376
518.33259	0.00441
518.34235	0.00526
518.35211	0.00638
518.36188	0.00789
518.37164	0.01
518.38141	0.01301
518.39117	0.01729
518.40094	0.02297
518.4107	0.02922
518.42046	0.03396
518.43023	0.0351
518.43999	0.0324
518.44976	0.02753
518.45952	0.02238
518.46928	0.01792
518.47905	0.01436
518.48881	0.01172
518.49858	0.00989
518.50834	0.00864
518.51811	0.0078
518.52787	0.00724
518.53763	0.00688
518.5474	0.00665
518.55716	0.00653
518.56693	0.00648
518.57669	0.00651
518.58645	0.00659
518.59622	0.00672
518.60598	0.0069
518.61575	0.00711
518.62551	0.00736
518.63528	0.00764
518.64504	0.00796
518.6548	0.0083
518.66457	0.00868
518.67433	0.00905
518.6841	0.00942
518.69386	0.00982
518.70362	0.01031
518.71339	0.01096
518.72315	0.0118
518.73292	0.01294
518.74268	0.0145
518.75245	0.01667
518.76221	0.01961
518.77197	0.02316
518.78174	0.02642
518.7915	0.028
518.80127	0.02727
518.81103	0.02487
518.82079	0.02219
518.83056	0.02011
518.84032	0.0188
518.85009	0.01809
518.85985	0.01779
518.86962	0.0178
518.87938	0.01802
518.88914	0.01842
518.89891	0.01897
518.90867	0.01967
518.91844	0.0205
518.9282	0.02148
518.93797	0.02261
518.94773	0.02391
518.95749	0.02538
518.96726	0.02705
518.97702	0.02895
518.98679	0.03114
518.99655	0.03369
519.00631	0.03672
519.01608	0.04034
519.02584	0.04473
519.03561	0.05013
519.04537	0.05688
519.05514	0.06547
519.0649	0.07669
519.07466	0.09171
519.08443	0.11239
519.09419	0.14157
519.10396	0.18329
519.11372	0.24162
519.12348	0.31546
519.13325	0.38899
519.14301	0.43364
519.15278	0.43127
519.16254	0.39221
519.17231	0.34731
519.18207	0.32313
519.19183	0.3309
519.2016	0.37331
519.21136	0.44647
519.22113	0.52926
519.23089	0.58012
519.24065	0.5649
519.25042	0.487
519.26018	0.3834
519.26995	0.29054
519.27971	0.22154
519.28948	0.17362
519.29924	0.14043
519.309	0.11692
519.31877	0.09994
519.32853	0.08764
519.3383	0.07872
519.34806	0.07216
519.35782	0.06728
519.36759	0.06379
519.37735	0.06161
519.38712	0.06072
519.39688	0.06113
519.40665	0.06294
519.41641	0.06642
519.42617	0.0721
519.43594	0.08082
519.4457	0.09391
519.45547	0.11322
519.46523	0.14053
519.47499	0.17524
519.48476	0.21092
519.49452	0.23809
519.50429	0.25395
519.51405	0.26708
519.52382	0.28924
519.53358	0.31911
519.54334	0.33826
519.55311	0.32913
519.56287	0.29318
519.57264	0.24933
519.5824	0.21594
519.59216	0.19703
519.60193	0.18473
519.61169	0.1694
519.62146	0.14779
519.63122	0.12392
519.64099	0.1031
519.65075	0.08689
519.66051	0.0741
519.67028	0.06353
519.68004	0.05487
519.68981	0.04812
519.69957	0.04307
519.70933	0.03935
519.7191	0.03661
519.72886	0.03462
519.73863	0.03327
519.74839	0.03252
519.75816	0.03231
519.76792	0.03259
519.77768	0.03325
519.78745	0.03399
519.79721	0.03456
519.80698	0.03508
519.81674	0.03618
519.8265	0.03868
519.83627	0.04326
519.84603	0.05016
519.8558	0.05816
519.86556	0.06399
519.87533	0.06433
519.88509	0.05874
519.89485	0.05008
519.90462	0.04184
519.91438	0.0356
519.92415	0.03132
519.93391	0.02849
519.94367	0.02664
519.95344	0.02544
519.9632	0.02465
519.97297	0.02415
519.98273	0.02392
519.9925	0.02396
520.00226	0.02423
520.01202	0.02456
520.02179	0.02471
520.03155	0.02463
520.04132	0.02445
520.05108	0.02437
520.06084	0.02453
520.07061	0.02496
520.08037	0.02564
520.09014	0.02656
520.0999	0.02772
520.10967	0.02916
520.11943	0.03096
520.12919	0.03324
520.13896	0.03621
520.14872	0.04018
520.15849	0.04562
520.16825	0.05325
520.17801	0.06419
520.18778	0.07998
520.19754	0.10219
520.20731	0.13033
520.21707	0.15829
520.22684	0.17478
520.2366	0.17147
520.24636	0.15068
520.25613	0.1232
520.26589	0.09892
520.27566	0.08134
520.28542	0.06975
520.29518	0.06249
520.30495	0.05828
520.31471	0.05625
520.32448	0.05591
520.33424	0.05705
520.34401	0.05965
520.35377	0.06389
520.36353	0.07008
520.3733	0.07884
520.38306	0.09122
520.39283	0.10895
520.40259	0.13471
520.41235	0.17214
520.42212	0.22439
520.43188	0.28831
520.44165	0.34641
520.45141	0.37236
520.46118	0.35317
520.47094	0.30144
520.4807	0.24371
520.49047	0.19819
520.50023	0.16878
520.51	0.15303
520.51976	0.1482
520.52953	0.15293
520.53929	0.16764
520.54905	0.19461
520.55882	0.23822
520.56858	0.30417
520.57835	0.39464
520.58811	0.49582
520.59787	0.57
520.60764	0.57841
520.6174	0.51604
520.62717	0.41623
520.63693	0.3199
520.6467	0.24628
520.65646	0.1953
520.66622	0.16107
520.67599	0.13822
520.68575	0.1231
520.69552	0.11348
520.70528	0.10808
520.71504	0.1062
520.72481	0.10754
520.73457	0.11218
520.74434	0.12053
520.7541	0.13352
520.76387	0.15268
520.77363	0.18048
520.78339	0.22076
520.79316	0.27947
520.80292	0.36489
520.81269	0.48447
520.82245	0.63221
520.83221	0.7709
520.84198	0.84226
520.85174	0.81148
520.86151	0.69611
520.87127	0.54925
520.88104	0.41532
520.8908	0.31172
520.90056	0.2377
520.91033	0.18607
520.92009	0.14975
520.92986	0.12366
520.93962	0.10446
520.94938	0.09001
520.95915	0.07893
520.96891	0.0703
520.97868	0.06348
520.98844	0.05801
520.99821	0.05361
521.00797	0.05014
521.01773	0.04747
521.0275	0.0453
521.03726	0.04315
521.04703	0.0407
521.05679	0.03799
521.06655	0.03536
521.07632	0.03308
521.08608	0.03118
521.09585	0.02961
521.10561	0.02828
521.11538	0.02714
521.12514	0.02611
521.1349	0.02519
521.14467	0.02436
521.15443	0.02363
521.1642	0.02299
521.17396	0.02243
521.18372	0.02196
521.19349	0.02157
521.20325	0.02126
521.21302	0.02101
521.22278	0.02079
521.23255	0.02056
521.24231	0.02033
521.25207	0.02014
521.26184	0.02002
521.2716	0.01997
521.28137	0.01997
521.29113	0.02003
521.30089	0.02018
521.31066	0.02045
521.32042	0.0208
521.33019	0.02118
521.33995	0.02153
521.34972	0.0219
521.35948	0.0224
521.36924	0.02313
521.37901	0.02412
521.38877	0.02538
521.39854	0.02692
521.4083	0.02874
521.41806	0.03085
521.42783	0.03344
521.43759	0.03692
521.44736	0.04184
521.45712	0.04886
521.46689	0.05894
521.47665	0.07357
521.48641	0.09437
521.49618	0.12095
521.50594	0.14723
521.51571	0.16199
521.52547	0.15785
521.53523	0.1382
521.545	0.11417
521.55476	0.09498
521.56453	0.08363
521.57429	0.07988
521.58406	0.0833
521.59382	0.09395
521.60358	0.11121
521.61335	0.13064
521.62311	0.14326
521.63288	0.14159
521.64264	0.12648
521.6524	0.10619
521.66217	0.08897
521.67193	0.07807
521.6817	0.0735
521.69146	0.07485
521.70123	0.08225
521.71099	0.0958
521.72075	0.11328
521.73052	0.12781
521.74028	0.13101
521.75005	0.12026
521.75981	0.101
521.76957	0.08154
521.77934	0.0663
521.7891	0.05536
521.79887	0.04739
521.80863	0.04137
521.8184	0.0368
521.82816	0.03336
521.83792	0.03077
521.84769	0.02877
521.85745	0.02715
521.86722	0.02581
521.87698	0.0247
521.88674	0.02378
521.89651	0.02303
521.90627	0.0224
521.91604	0.02186
521.9258	0.02138
521.93557	0.02097
521.94533	0.02063
521.95509	0.02038
521.96486	0.0202
521.97462	0.02007
521.98439	0.01999
521.99415	0.01996
522.00391	0.02001
522.01368	0.02008
522.02344	0.02014
522.03321	0.02015
522.04297	0.02015
522.05274	0.02021
522.0625	0.02037
522.07226	0.02064
522.08203	0.02095
522.09179	0.02122
522.10156	0.02139
522.11132	0.02152
522.12108	0.02172
522.13085	0.02203
522.14061	0.02248
522.15038	0.02304
522.16014	0.02367
522.16991	0.02424
522.17967	0.02466
