510.57007	0.03277
510.57991	0.0271
510.58975	0.01892
510.59959	0.01694
510.60943	0.01454
510.61927	0.0123
510.62911	0.01142
510.63895	0.01176
510.64878	0.01491
510.65862	0.01803
510.66846	0.02016
510.6783	0.02438
510.68814	0.03079
510.69798	0.03798
510.70782	0.04814
510.71765	0.05857
510.72749	0.06955
510.73733	0.08309
510.74717	0.09852
510.757	0.10639
510.76684	0.10271
510.77668	0.08631
510.78652	0.06716
510.79635	0.04569
510.80619	0.02937
510.81603	0.0243
510.82586	0.01998
510.8357	0.01872
510.84554	0.01831
510.85537	0.01999
510.86521	0.01912
510.87504	0.0188
510.88488	0.01744
510.89472	0.01728
510.90455	0.01865
510.91439	0.02221
510.92422	0.0226
510.93406	0.02628
510.94389	0.03094
510.95373	0.03402
510.96356	0.0355
510.9734	0.03778
510.98323	0.03984
510.99307	0.04525
511.0029	0.0524
511.01274	0.05799
511.02257	0.06395
511.0324	0.07119
511.04224	0.07418
511.05207	0.07076
511.0619	0.05715
511.07174	0.03991
511.08157	0.02733
511.0914	0.02003
511.10124	0.01681
511.11107	0.01435
511.1209	0.01225
511.13074	0.0101
511.14057	0.00865
511.1504	0.00638
511.16023	0.00576
511.17007	0.00549
511.1799	0.00535
511.18973	0.00474
511.19956	0.00373
511.20939	0.00315
511.21922	0.00363
511.22906	0.00356
511.23889	0.00354
511.24872	0.0028
511.25855	0.00316
511.26838	0.00303
511.27821	0.00266
511.28804	0.00173
511.29787	0.00248
511.3077	0.00174
511.31753	0.00197
511.32736	0.00199
511.33719	0.00168
511.34702	0.00137
511.35685	4.80E-04
511.36668	9.62E-04
511.37651	3.75E-04
511.38634	0.00144
511.39617	0.00159
511.406	0.00139
511.41583	0.00192
511.42566	0.00233
511.43549	0.00367
511.44531	0.00306
511.45514	0.00162
511.46497	9.29E-04
511.4748	6.33E-04
511.48463	0.00242
511.49446	0.00253
511.50428	0.00204
511.51411	0.00144
511.52394	0.00188
511.53377	0.00266
511.54359	0.00261
511.55342	0.00213
511.56325	0.00153
511.57307	1.06E-04
511.5829	0.00189
511.59273	0.00352
511.60255	0.00273
511.61238	0.00224
511.62221	4.80E-04
511.63203	3.80E-04
511.64186	9.84E-04
511.65169	0.00146
511.66151	0.00146
511.67134	0.03866
511.68116	0.00112
511.69099	0.00156
511.70081	0.00135
511.71064	0.00157
511.72046	0.00119
511.73029	3.69E-04
511.74011	9.49E-04
511.74994	0.00168
511.75976	0.00145
511.76959	0.00221
511.77941	0.00186
511.78924	0.00193
511.79906	0.00152
511.80888	0.00229
511.81871	0.00138
511.82853	0.0015
511.83835	0.00103
511.84818	0.00139
511.858	0.00114
511.86782	0
511.87765	0.00148
511.88747	0.00243
511.89729	0.00355
511.90711	0.00391
511.91694	0.00414
511.92676	0.00316
511.93658	0.00291
511.9464	0.00299
511.95623	0.00432
511.96605	0.00623
511.97587	0.00682
511.98569	0.00621
511.99551	0.00617
512.00533	0.00683
512.01516	0.0074
512.02498	0.00737
512.0348	0.00828
512.04462	0.00912
512.05444	0.00952
512.06426	0.01057
512.07408	0.01067
512.0839	0.0124
512.09372	0.01385
512.10354	0.01591
512.11336	0.01933
512.12318	0.02421
512.133	0.02962
512.14282	0.03116
512.15264	0.02925
512.16246	0.02823
512.17228	0.02742
512.1821	0.02787
512.19192	0.02583
512.20173	0.02141
512.21155	0.0182
512.22137	0.01589
512.23119	0.0134
512.24101	0.01363
512.25083	0.01434
512.26064	0.01599
512.27046	0.01855
512.28028	0.02102
512.2901	0.0226
512.29992	0.02496
512.30973	0.0278
512.31955	0.03078
512.32937	0.03821
512.33918	0.04481
512.349	0.05388
512.35882	0.05825
512.36863	0.05894
512.37845	0.05676
512.38827	0.05048
512.39808	0.04402
512.4079	0.03953
512.41772	0.03716
512.42753	0.04149
512.43735	0.04865
512.44716	0.0557
512.45698	0.06426
512.46679	0.07688
512.47661	0.08781
512.48642	0.09843
512.49624	0.10555
512.50605	0.11404
512.51587	0.11415
512.52568	0.10458
512.5355	0.09775
512.54531	0.08985
512.55513	0.08108
512.56494	0.07163
512.57475	0.06149
512.58457	0.05626
512.59438	0.05183
512.6042	0.05078
512.61401	0.04766
512.62382	0.04416
512.63364	0.03945
512.64345	0.03776
512.65326	0.03668
512.66307	0.03603
512.67289	0.0341
512.6827	0.03407
512.69251	0.03591
512.70232	0.03659
512.71214	0.03926
512.72195	0.04462
512.73176	0.0462
512.74157	0.04526
512.75138	0.03865
512.7612	0.03142
512.77101	0.02529
512.78082	0.01979
512.79063	0.01637
512.80044	0.01608
512.81025	0.01422
512.82006	0.01448
512.82987	0.0146
512.83968	0.01378
512.84949	0.01288
512.8593	0.01333
512.86911	0.0139
512.87892	0.01354
512.88873	0.01401
512.89854	0.01531
512.90835	0.01456
512.91816	0.01507
512.92797	0.01478
512.93778	0.01472
512.94759	0.01545
512.9574	0.01666
512.96721	0.01775
512.97702	0.01835
